450	что	что	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#169.433#169.7
451	бывают	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#169.7#169.967
452	сбои	сбаять	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#169.967#170.234
453	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#170.234#170.501
454	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#170.501#170.768
455	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#170.768#171.035
456	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#171.035#171.302
457	глупо	глупый	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#171.302#171.58
458	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#171.58#171.855
459	получают	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#171.855#172.13
460	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#172.13#172.405
461	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#172.405#172.68
462	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#172.68#172.955
463	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#172.955#173.23
464	десять	десять	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#173.23#173.505
465	миллионов	миллион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#173.505#173.78
466	евро	евро	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#173.78#174.055
467	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#174.055#174.33
468	футбольных	футбольный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#174.33#174.605
469	клубах	клуб	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#174.605#174.88
470	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#174.88#175.155
471	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#175.155#175.43
472	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#175.43#175.705
473	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#175.705#175.98
474	бывают	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#175.98#176.255
475	такие	такой	DET	_	Case=Acc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#176.255#176.53
476	сбои	сбой	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#176.53#176.82
477	что	что	PRON	_	Case=Acc	_	_	_	@dtp1985m-words#@dtp1985m#176.82#177.186
478	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#177.186#177.552
479	всей	весь	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#177.552#177.918
480	страной	страна	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#177.918#178.284
481	бсуждаем	бсуждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#178.284#178.65
482	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#178.94#179.197
483	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#179.197#179.454
484	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#179.454#179.711
485	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#179.711#179.968
486	более	более	ADV	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#179.968#180.225
487	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.225#180.482
488	у	у	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.482#180.739
489	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#180.739#180.996
490	тоже	тоже	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#180.996#181.253
491	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#181.253#181.51
492	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#181.51#181.767
493	это	это	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#181.767#182.024
494	творчество	творчество	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#182.024#182.281
495	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#182.281#182.538
496	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#182.538#182.795
497	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#182.795#183.052
498	все	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#183.052#183.31
499	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#186.91#187.148
500	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#187.148#187.386
501	эпично	эпично	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#187.386#187.624
502	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#187.624#187.862
503	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#187.862#188.1
504	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#188.1#188.338
505	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#188.338#188.576
506	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#188.576#188.814
507	как	как	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#188.814#189.052
508	Россия	Россия	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#189.052#189.29
509	Уэльс	Уэльс	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#189.29#189.528
510	ноль	нуль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#189.528#189.766
511	три	три	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#189.766#190.004
512	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#190.004#190.242
513	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#190.242#190.48
514	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#190.49#190.844
515	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#190.844#191.198
516	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#191.198#191.552
517	никакой	никакой	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#191.552#191.906
518	эпичности	эпичность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#191.906#192.26
519	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#192.57#192.955
520	просто	просто	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#192.955#193.34
521	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#193.34#193.725
522	ай	ай	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#193.725#194.11
523	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#194.15#194.31
524	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#194.31#194.47
525	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#194.47#194.63
526	ладно	ладно	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#194.63#194.79
527	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#194.79#194.95
528	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#194.95#195.11
529	да	да	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#195.11#195.27
530	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#197.13#197.529
531	выходит	выйти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#197.529#197.928
532	наш	наш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#197.928#198.327
533	креативный	креативный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#198.327#198.726
534	продюссер	продюссер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#198.726#199.125
535	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#199.125#199.524
536	Стас	Стас	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#199.524#199.923
537	Шеминов	Шеминов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#199.923#200.322
538	с	с	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#200.322#200.721
539	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#200.721#201.12
540	кислым	кислый	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#201.12#201.519
541	лицом	лицо	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#201.519#201.92
542	из	из	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#201.95#202.234
543	ПТСКи	Птска	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#202.234#202.518
544	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#202.518#202.802
545	просто	просто	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#202.802#203.086
546	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#203.086#203.37
547	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@dtp1985m-words#@dtp1985m#203.37#203.654
548	нос	нос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#203.654#203.938
549	виднеется	виднеться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dtp1985m-words#@dtp1985m#203.938#204.222
550	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#204.222#204.506
551	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#204.506#204.79
552	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#204.79#205.074
553	понимаем	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#205.074#205.358
554	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#205.358#205.642
555	что-то	что-то	PRON	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#205.642#205.926
556	пошло	пойти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#205.926#206.21
557	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#206.21#206.494
558	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#206.494#206.778
559	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dtp1985m-words#@dtp1985m#206.778#207.062
560	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#207.062#207.346
561	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#207.346#207.63
562	ребят	ребята	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#207.63#207.92
563	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#209.01#209.81
564	вот	вот	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#210.7#211.2
565	ну	ну	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#211.28#211.602
566	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#211.602#211.924
567	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#211.924#212.246
568	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#212.246#212.568
569	чего-то	что-то	PRON	_	Case=Gen	_	_	_	@dtp1985m-words#@dtp1985m#212.568#212.89
570	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#212.89#213.212
571	катастрофического	катастрофический	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#213.212#213.534
572	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#213.534#213.856
573	чтоб	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@dtp1985m-words#@dtp1985m#213.856#214.178
574	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#214.178#214.5
575	поперло	поперть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#214.5#214.822
576	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#214.822#215.144
577	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#215.144#215.466
578	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#215.466#215.788
579	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#215.788#216.11
580	генеральный	генеральный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#216.11#216.432
581	директор	директор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#216.432#216.754
582	тнт	тнт	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#216.754#217.076
583	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#217.076#217.398
584	повесил	вешать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#217.398#217.72
585	над	над	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#217.72#218.042
586	нами	мы	PRON	_	Case=Ins|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#218.042#218.364
587	там	там	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#218.364#218.686
588	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#218.686#219.008
589	уволнение	уволнение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#219.008#219.33
590	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#219.33#219.652
591	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#219.652#219.974
592	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#219.974#220.296
593	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#220.296#220.618
594	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#220.618#220.95
595	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#229.89#230.27
596	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#230.27#230.65
597	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#232.42#232.6
598	в	в	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#232.89#233.16
599	глобальном	глобальный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#233.16#233.43
600	смысле	смысл	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#233.43#233.7
601	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#233.7#233.97
602	привязано	привязать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dtp1985m-words#@dtp1985m#233.97#234.24
603	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#234.24#234.51
604	если	если	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#234.51#234.78
605	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dtp1985m-words#@dtp1985m#234.78#235.05
606	начнем	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#235.05#235.32
607	шутить	шутить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#235.32#235.59
608	очень	очень	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#235.59#235.86
609	плохо	плохо	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#235.86#236.13
610	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#236.13#236.4
611	передачу	передача	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#236.4#236.67
612	перестануть	перестануть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#236.67#236.94
613	смотреть	смотреть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#236.94#237.21
614	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#237.21#237.48
615	скорее	скорее	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#237.48#237.75
616	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#237.75#238.02
617	гонорар	гонорар	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#238.02#238.29
618	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#238.29#238.56
619	равен	равный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@dtp1985m-words#@dtp1985m#238.56#238.83
620	нулю	нуль	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#238.83#239.12
621	и	и	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#239.3#239.588
622	наше	наш	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#239.588#239.876
623	собственно	собственно	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#239.876#240.164
624	присутсвие	присутсвие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#240.164#240.452
625	на	на	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#240.452#240.74
626	канале	канал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#240.74#241.028
627	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#241.028#241.316
628	эээ	эээ	INTJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#241.316#241.604
629	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#241.604#241.892
630	но	но	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#241.892#242.18
631	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#242.18#242.468
632	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#242.468#242.756
633	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#242.756#243.044
634	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#243.044#243.332
635	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#243.332#243.62
636	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#243.62#243.908
637	выступили	выступать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#243.908#244.196
638	смешнее	смешной	ADJ	_	Degree=Cmp	_	_	_	@dtp1985m-words#@dtp1985m#244.196#244.484
639	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#244.484#244.772
640	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#244.772#245.06
641	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#245.06#245.348
642	получаете	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#245.348#245.636
643	сто	сто	NUM	_	Case=Nom	_	_	_	@dtp1985m-words#@dtp1985m#245.636#245.924
644	тычяч	тычяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#245.924#246.212
645	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dtp1985m-words#@dtp1985m#246.212#246.5
646	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#246.5#246.788
647	а	а	CCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#246.788#247.076
648	завтра	завтра	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#247.076#247.364
649	по	по	ADP	_	_	_	_	_	@dtp1985m-words#@dtp1985m#247.364#247.652
650	нашему	наш	DET	_	Case=Dat|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#247.652#247.94
651	мнению	мнение	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@dtp1985m-words#@dtp1985m#247.94#248.228
652	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dtp1985m-words#@dtp1985m#248.228#248.516
653	выступили	выступать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#248.516#248.804
654	не	не	PART	_	_	_	_	_	@dtp1985m-words#@dtp1985m#248.804#249.092
655	так	так	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#249.092#249.38
656	/	/	PUNCT	_	_	_	_	_	@dtp1985m-words#@dtp1985m#249.38#249.668
657	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#249.668#249.956
658	получаете	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dtp1985m-words#@dtp1985m#249.956#250.244
659	чуть	чуть	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#250.244#250.532
660	меньше	мало	NUM	_	_	_	_	_	@dtp1985m-words#@dtp1985m#250.532#250.85
661	потому	потому	ADV	_	Degree=Pos	_	_	_	@dtp1985m-words#@dtp1985m#250.85#251.016
662	что	что	SCONJ	_	_	_	_	_	@dtp1985m-words#@dtp1985m#251.016#251.182
